time_on_site,pages_visited,age,previous_purchases,cart_value,session_count,days_since_last_visit,avg_time_per_page,purchase_rate,purchased
8.547978107475362,3,38.15623908581883,3,42.993986185881376,7,27.775938429771553,2.1369945268688406,0.375,1
13.792484807043202,5,49.05506875674565,3,54.41841424960113,3,29.686850356182138,2.2987474678405335,0.75,1
67.96532198224487,7,27.92851413687427,0,34.47807171393514,3,39.30637362029961,8.49566524778061,0.0,0
2.3148431907127,6,31.443132470672072,3,31.46801054407116,2,41.97459823100751,0.33069188438752856,1.0,1
11.286297094694573,1,38.24461737660783,0,61.37680289257863,3,44.978779123506875,5.643148547347287,0.0,1
35.04812556028296,7,38.66606528021081,2,62.309605035880985,1,66.91171810335382,4.38101569503537,1.0,1
9.032668262358367,8,43.583158604065076,0,61.6735153181713,1,0.21695318688673587,1.0036298069287075,0.0,0
27.069792883492234,4,48.12218026667656,0,61.1046879923294,5,34.71992586348542,5.413958576698446,0.0,0
17.261946383968542,4,32.43067895663183,2,58.35728126538195,5,27.503163367983227,3.4523892767937086,0.3333333333333333,1
9.590449170296422,8,24.252865585651545,2,47.12911456720698,4,1.1486260889917494,1.065605463366269,0.4,0
1.8101121712115862,3,23.673588742365947,2,63.9502155427172,4,18.98690724262846,0.45252804280289655,0.4,0
19.19152519935468,4,51.645444003175285,3,33.50039148280326,2,99.46564700603221,3.838305039870936,1.0,1
8.386093214828442,9,23.189463169079723,1,74.90449265221307,6,18.56429123208802,0.8386093214828442,0.14285714285714285,0
15.228873752748076,8,46.98858120716994,1,67.96722561590298,4,14.832690408866764,1.692097083638675,0.2,0
24.07300969925776,10,9.899799344303476,1,20.329454123545744,4,7.53886036248004,2.188455427205251,0.2,1
30.52812298347078,8,42.512452307701025,3,66.35929451661227,2,69.67519466549918,3.3920136648300865,1.0,1
11.256323557740238,5,33.69378413523113,2,66.35560493719879,4,1.0491026043173992,1.8760539262900398,0.4,0
9.575016153241677,8,44.557025243538156,3,98.15421349524586,3,37.24981201640186,1.0638906836935196,0.75,1
5.113060779282965,7,32.198563170340506,4,29.218641516832655,4,8.604029302593784,0.6391325974103707,0.8,0
31.54629072396417,9,33.650949690082555,1,23.506292926806573,6,41.798914229045295,3.1546290723964168,0.14285714285714285,1
61.81725975508609,4,37.47248831745396,6,70.40857875696052,5,51.93208535004739,12.363451951017218,1.0,1
33.864763831996676,6,21.494274223557166,0,58.94578366180061,3,26.344336344780295,4.837823404570954,0.0,0
38.95601052642701,8,36.730949396456616,0,23.095031483026297,3,0.3052474052425236,4.328445614047445,0.0,0
9.098340955223158,10,35.766269786401566,4,90.6774993078232,3,16.64207628404342,0.827121905020287,1.0,1
23.078016650556734,7,54.97465357347005,2,42.87231208968216,6,10.641011090142744,2.8847520813195917,0.2857142857142857,0
28.80069498960776,5,45.69671796742098,2,41.88580596918449,3,32.623443871520976,4.8001158316012935,0.5,1
6.631385974313213,5,44.60922571080691,1,65.61356122932341,7,60.131081209437035,1.1052309957188688,0.125,0
47.871521462659615,4,37.86045793442547,2,95.27120957052041,7,72.39047243136515,9.574304292531924,0.25,1
4.182134336009832,4,44.98946378629104,2,40.3839947641712,3,8.249236566683297,0.8364268672019664,0.5,0
43.056570158957825,6,15.880580059172875,1,61.96753981509166,6,17.390282571423054,6.150938594136832,0.14285714285714285,1
4.152821276969209,8,45.923543864891336,4,30.20828538086632,4,63.598368322401925,0.46142458632991207,0.8,0
6.93537659944775,5,25.33280953312865,1,49.159065653762674,4,19.12229334842407,1.1558960999079584,0.2,0
23.372504931363377,7,19.76032230818338,4,84.89200312730908,3,4.575498987858831,2.921563116420422,1.0,1
17.58414638271946,4,33.61749436381247,6,79.73844740048378,2,19.46892623254997,3.516829276543892,2.0,1
12.170766331770116,6,41.84673789661497,2,41.1192307961877,5,28.354123858753656,1.738680904538588,0.3333333333333333,0
46.671438053898406,7,67.5532380950518,2,68.19797011304686,5,56.905840175429205,5.833929756737301,0.3333333333333333,0
5.249726881020579,9,10.71389082344897,4,53.5111570221201,4,7.327392291293207,0.5249726881020579,0.8,1
14.782922005596596,5,27.959144357849954,2,48.43122451682843,0,93.15265527749905,2.4638203342660994,2.0,1
25.473950904989028,9,36.58255598560043,0,14.398626596624071,6,45.151120845266966,2.547395090498903,0.0,0
20.563809102050328,2,28.199068368703458,2,41.57068061425222,3,9.434704067334456,6.854603034016776,0.5,0
9.850895712019593,5,66.09902661990046,3,29.175986677374816,0,114.10833028025489,1.6418159520032656,3.0,1
10.157105839654367,5,41.28720419662014,2,56.19289362351514,9,85.18012826133202,1.6928509732757278,0.2,0
30.21699922258774,14,32.68235360643055,0,33.84273779540354,6,40.630662544148414,2.0144666148391828,0.0,1
31.186913188657705,1,20.063200649221482,2,5.16982529708784,4,24.527502418982728,15.593456594328853,0.4,0
20.956988328288567,5,27.752395565066614,1,56.924640846302275,3,76.22316363118995,3.4928313880480943,0.25,1
8.09171937165523,11,43.780288584739914,3,61.707993013468,3,17.525400059838816,0.6743099476379358,0.75,1
10.430338919116888,11,27.882280450100904,3,35.19572422467012,3,16.639847917814627,0.8691949099264074,0.75,1
16.398281884635278,6,43.28977409658947,3,3.7091565946238436,6,14.21683222035188,2.3426116978050397,0.42857142857142855,0
18.227705739182227,5,41.51795565089829,1,43.742488679061005,7,52.21615452033335,3.0379509565303713,0.125,1
24.774361184780886,3,39.3375456495635,1,33.05385407222786,6,5.0749792514914915,6.193590296195222,0.14285714285714285,1
14.190272226431794,4,41.96554130788209,1,21.671383593301616,5,2.1033835929432523,2.838054445286359,0.16666666666666666,1
29.755122325022214,4,44.247059690851906,3,46.486216092272855,3,11.00417815238495,5.951024465004442,0.75,1
29.52947828674513,4,33.935234832169144,3,42.31298311349526,8,86.4758051240684,5.905895657349026,0.3333333333333333,1
39.83953683078524,4,32.106514252100204,2,34.36324204906115,2,18.360277267092634,7.967907366157048,0.6666666666666666,1
16.939298292369575,7,33.589931515564324,1,56.25467924814199,3,11.023119208217562,2.117412286546197,0.25,0
21.21168842026639,10,18.160236277773844,2,52.20481695251613,7,1.662354264552734,1.9283353109333083,0.25,1
15.042352066140982,8,49.94851093040636,1,41.80541441234948,6,32.6567359139936,1.6713724517934425,0.14285714285714285,0
8.17794682516999,1,16.50984181377626,3,54.06323342336215,6,22.91283330687682,4.088973412584995,0.42857142857142855,1
60.900962198351294,6,12.614981587646216,3,48.30553069039759,5,47.07837917394646,8.700137456907328,0.5,0
36.5341672800904,6,56.28382039549419,0,31.36736984722724,7,15.62654648494616,5.219166754298628,0.0,0
29.118429284518832,8,47.212808160106896,0,51.624242338161515,5,40.74064796008218,3.2353810316132035,0.0,0
16.5090609269219,11,33.4632873464435,3,62.02496546162573,7,5.9912569855542515,1.3757550772434917,0.375,1
7.559481042109605,6,53.02023432758425,1,45.57931918739167,6,36.97360496133823,1.079925863158515,0.14285714285714285,0
32.69093909553203,7,29.22023914317837,4,99.58345242531612,4,8.842205347363917,4.086367386941504,0.8,1
14.83933790702838,6,48.02707422757275,1,49.39554799018925,5,50.877519643455706,2.1199054152897685,0.16666666666666666,0
22.586163177223145,3,31.396469450775136,1,58.71776801439055,3,30.438031636779627,5.646540794305786,0.25,0
10.396904520564732,3,41.58116752983423,0,54.16184843399908,3,17.887102640177208,2.599226130141183,0.0,0
20.033417516449866,11,35.596750522123365,1,62.587161069287426,4,4.152368330476959,1.6694514597041554,0.2,0
10.941320626202451,4,16.14263224014268,1,61.80371236150752,3,8.426202955082465,2.18826412524049,0.25,0
11.295195197667027,4,27.077096489424164,1,38.142140055462505,7,5.336483235575585,2.2590390395334055,0.125,0
19.845493782501766,5,30.443659226193635,5,55.02454791417787,2,14.170940544026955,3.3075822970836275,1.6666666666666667,1
4.090654750939086,5,38.16547102415026,1,44.087766272647926,10,7.880464763683037,0.6817757918231809,0.09090909090909091,0
4.299690786081206,7,35.31615133833537,2,38.610201154601555,7,15.182854202381769,0.5374613482601508,0.25,0
9.005744379029215,11,14.292994939223446,3,46.31042228069657,1,85.31991200738541,0.7504786982524346,1.5,1
14.060151545510589,5,25.129470944631837,1,46.002691527121385,5,1.5658483034900754,2.3433585909184314,0.16666666666666666,0
30.37192912886287,5,50.281855881866555,0,76.22645877594866,6,4.174529206788914,5.061988188143812,0.0,1
14.685963163350033,3,31.461575728716873,0,33.57564701273057,1,21.924616933751594,3.6714907908375083,0.0,0
16.428803742395083,4,18.349137346790442,1,54.897364824411426,4,40.563963940149456,3.2857607484790163,0.2,0
13.210945433814192,4,47.28759529930083,2,54.70553545610363,4,10.154222595494971,2.6421890867628384,0.4,0
21.189745297386516,4,32.50596346363672,1,44.92720673437518,2,47.965986745092685,4.2379490594773035,0.3333333333333333,0
8.105795587267245,6,45.84081510083166,3,72.88114289097334,1,7.4797862514472735,1.157970798181035,1.5,0
15.301639340010828,5,26.642419303089994,2,60.534711781686795,3,79.59439687152569,2.550273223335138,0.5,0
22.40924792572578,6,25.160063169438892,3,17.828729277253824,1,24.210196121301266,3.20132113224654,1.5,1
19.730308082326037,7,24.340790508401682,2,79.68846346875647,7,8.16024688257098,2.4662885102907546,0.25,0
16.829762996425828,9,36.49727939177905,1,97.61146350406435,3,23.749107257402834,1.6829762996425828,0.25,1
16.985098375463163,9,59.41307953037701,4,89.85655030011202,6,80.08272842380448,1.6985098375463163,0.5714285714285714,1
23.957903268117708,4,29.937191152810612,0,59.46983141569883,5,54.268438992546024,4.791580653623542,0.0,1
62.781991968789505,12,37.41173911000875,2,28.114532595087166,3,23.06724256413536,4.829383997599193,0.5,1
8.593368333521688,5,59.72445608912396,1,53.30156579461533,2,5.431791005025601,1.432228055586948,0.3333333333333333,0
63.93352326785056,4,35.60145294243928,2,24.21489058958524,3,85.70319492882676,12.786704653570112,0.5,0
8.25789611329286,5,22.04256893697569,1,70.41044935800974,6,62.73790116028386,1.3763160188821433,0.14285714285714285,0
1.5351349527898097,5,34.10906228305129,2,61.28007963958373,0,0.37441952291814484,0.25585582546496827,2.0,1
10.758900094531585,5,37.98689392462416,1,94.36966622932881,4,2.268289135737108,1.7931500157552642,0.2,0
21.479492608353507,7,22.573344005643836,3,66.80960098849819,7,18.86969915243645,2.6849365760441883,0.375,1
54.51596815980204,6,29.726841557819633,3,33.56310079451371,9,25.26212971458233,7.787995451400292,0.3,0
7.550641683521486,5,25.434872236891408,1,77.25369370307762,4,24.686424307540616,1.2584402805869144,0.2,0
23.858080956027848,7,59.960024044809344,2,48.74082111430015,4,28.688539402010434,2.982260119503481,0.4,0
4.772399446499392,4,19.267028321947414,1,47.20549093668291,7,34.640923251090925,0.9544798892998785,0.125,0
53.25389688300209,3,27.58614327896609,2,56.345268352001455,10,83.2395618059405,13.313474220750523,0.18181818181818182,0
37.00079811010552,8,16.63695141268857,2,40.69036666898969,5,15.232943856996725,4.1111997900117245,0.3333333333333333,0
11.313758598568107,5,25.74399845880505,2,38.610405710417844,1,0.8818695727428292,1.8856264330946846,1.0,1
40.96692791078319,14,31.96371343306382,3,98.76933497914828,5,25.02072789321232,2.731128527385546,0.5,1
15.231263773112067,5,42.51478372094508,2,74.69988026621907,6,25.371439454405525,2.5385439621853445,0.2857142857142857,1
38.29820612669672,8,44.41761514521778,1,62.78421523657759,3,7.954735982235196,4.255356236299636,0.25,1
16.7344542349235,5,29.120719508057757,0,51.40103838596687,3,22.08761763024221,2.7890757058205833,0.0,1
17.280570526777943,3,39.73656839414227,1,21.599172789773004,6,68.08315421455714,4.320142631694486,0.14285714285714285,0
11.505388793024277,10,10.247843493089228,3,70.51058660201892,4,29.651605640148983,1.0459444357294798,0.6,1
26.07008541476563,2,37.55857482810484,1,39.90063899310829,4,40.083730965604246,8.690028471588542,0.2,0
18.268412805663097,3,28.44535308652503,2,45.42695157357564,7,31.953818721169107,4.567103201415774,0.25,0
24.22925944821232,8,32.71290276093837,4,68.0722778103178,6,11.984832715268253,2.692139938690258,0.5714285714285714,1
3.6705373849297267,6,47.97252367283561,1,18.704338634729282,5,5.907948920929601,0.5243624835613895,0.16666666666666666,0
39.20130740594516,7,31.644301174937766,3,47.53713588787417,4,14.570430058685526,4.900163425743145,0.6,1
45.782911593116246,4,43.00880188914651,1,54.092986159977904,2,35.07947335299722,9.156582318623249,0.3333333333333333,1
18.205065888311683,2,12.100434232028569,4,64.57776526100491,1,16.793311190154363,6.068355296103895,2.0,1
59.937066419048925,4,36.899123693822126,1,41.139277034999985,5,18.247689384994533,11.987413283809785,0.16666666666666666,0
51.15041656411145,1,55.1410618282095,5,19.424648940255707,4,38.29427027271665,25.575208282055726,1.0,1
26.46391841532996,7,30.2896448496849,3,54.124806640927275,8,31.618012891827107,3.307989801916245,0.3333333333333333,0
41.31494632036259,3,21.90873079247195,2,32.60090921659716,5,54.855759404473524,10.328736580090647,0.3333333333333333,0
34.40524248256498,7,44.12819301675227,1,60.91734124790971,4,52.348588391124444,4.300655310320622,0.2,0
2.7112970090369326,4,43.433993517557376,3,72.04581109571733,5,4.960857792710808,0.5422594018073865,0.5,1
13.424963189459465,8,41.08794730230152,0,53.83859197975008,6,17.45757156667038,1.4916625766066072,0.0,0
27.75230773559737,3,10.62040360182136,2,25.35349755442576,4,10.80831293130029,6.938076933899342,0.4,0
47.772572983785444,6,27.029236562109652,4,54.72485571851993,1,107.26390388918885,6.824653283397921,2.0,1
4.444439183143525,6,25.62136645555945,3,54.294668038619484,6,14.662433004249442,0.6349198833062178,0.42857142857142855,0
2.92989071981578,6,32.63750894678776,2,35.31247972250547,3,25.96148311366408,0.41855581711654005,0.5,0
